data_hora_boletim,desc_tipo_acidente,desc_tempo,pavimento,desc_regional,origem_boletim,local_sinalizado,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,descricao_ups
05/01/2011 08:00,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0061180949.00,0080515983.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 08:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060727306.00,0079753033.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 08:10,ABALROAMENTO COM VITIMA                           ,NUBLADO        ,ASFALTO        ,OESTE          ,           ,SIM,0060919368.00,0079695245.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 09:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,NUBLADO        ,ASFALTO        ,OESTE          ,           ,SIM,0060331510.00,0080038858.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 10:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061074806.00,0079101054.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 10:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061133726.00,0079739849.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 11:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060869376.00,0080561359.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 11:30,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060824647.00,0080668139.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 12:00,QUEDA DE VEICULO COM VITIMA                       ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 13:25,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 13:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061388959.00,0079839048.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 13:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060268152.00,0078912803.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 13:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060864009.00,0079613565.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 13:49,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061260221.00,0079561303.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 13:55,OUTROS COM VITIMA                                 ,,,NORTE          ,           ,,0061302950.00,0080528365.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 14:50,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 15:13,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060930658.00,0079573620.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 15:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060426259.00,0079859964.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 16:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 16:20,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061221935.00,0080019455.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 16:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061123733.00,0079539738.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 16:35,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060231517.00,0078751299.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 16:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060940325.00,0079507903.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 18:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 19:00,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061109018.00,0079755721.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 19:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060557302.00,0079778328.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 19:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061315741.00,0079798638.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 20:30,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061220835.00,0080188969.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 20:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 21:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060759537.00,0079642667.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 21:30,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
05/01/2011 22:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061184570.00,0079592996.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 04:00,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060864712.00,0080910767.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 07:05,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060434954.00,0079462805.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 08:00,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060659531.00,0079774409.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 08:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061103312.00,0079516032.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 08:20,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 08:20,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061214681.00,0080165534.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 08:50,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0060967384.00,0079517003.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 08:50,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060695923.00,0079117020.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 09:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061139596.00,0079707397.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 09:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,           ,SIM,0060502840.00,0079511254.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 10:15,OUTROS COM VITIMA                                 ,,,NORTE          ,           ,,0061190896.00,0080560749.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 11:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0061093954.00,0079698886.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 11:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 11:48,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061175099.00,0079440835.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 11:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061336453.00,0079459331.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 12:15,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061011823.00,0079657566.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 12:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061127151.00,0079769636.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 13:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060690656.00,0080770343.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 13:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061093506.00,0079749931.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 14:55,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,SIM,0060560615.00,0080019239.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 15:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0060806826.00,0080947584.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 15:07,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,,LESTE          ,           ,,0061414230.00,0079869792.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 15:07,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060894569.00,0079641525.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 15:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,ASFALTO        ,VENDA NOVA     ,           ,,0060938645.00,0080753382.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 16:30,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061126907.00,0079367717.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 17:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060567812.00,0080378872.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 17:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061716845.00,0080386617.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 17:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060344430.00,0080197942.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 17:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,           ,,0060444693.00,0078931222.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 18:00,COLISAO DE VEICULOS COM VITIMA                    ,,,NOROESTE       ,           ,,0060389711.00,0079964484.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 18:00,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061150827.00,0079720776.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 18:00,ATROPELAMENTO DE ANIMAL COM VITIMA                ,,,CENTRO-SUL     ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 18:30,COLISAO DE VEICULOS COM VITIMA                    ,,,VENDA NOVA     ,           ,,0060784302.00,0081142062.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 18:59,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061380612.00,0080327581.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 19:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060631107.00,0079450339.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 19:30,ABALROAMENTO COM VITIMA                           ,,ASFALTO        ,CENTRO-SUL     ,           ,,0061258825.00,0079571862.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 19:30,COLISAO DE VEICULOS COM VITIMA                    ,,,NORDESTE       ,           ,,0060987866.00,0080106641.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 19:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,NÃO,0060460555.00,0080259524.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 19:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061210116.00,0079706931.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 20:00,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061352661.00,0080186867.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 22:15,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NORTE          ,           ,SIM,0060938956.00,0080854166.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
06/01/2011 22:30,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,,ASFALTO        ,NOROESTE       ,           ,,0060754996.00,0079651581.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 00:15,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061057376.00,0079615274.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 01:53,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060805753.00,0079290696.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 02:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061127640.00,0079553028.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 04:17,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 06:15,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 06:30,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 06:50,COLISAO DE VEICULOS COM VITIMA                    ,,,NOROESTE       ,           ,,0060715182.00,0080206867.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 06:50,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,LESTE          ,           ,,0061127834.00,0079853801.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 07:00,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0059992601.00,0078894676.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 07:10,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0061440805.00,0080601203.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 07:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,           ,SIM,0060816829.00,0080579522.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 07:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061154466.00,0079762570.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 07:45,ABALROAMENTO COM VITIMA                           ,BOM            ,,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 08:32,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,POLICIA CIVIL  ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 09:20,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 09:50,COLISAO DE VEICULOS COM VITIMA                    ,,,NORDESTE       ,           ,,0061217194.00,0080035124.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 10:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 10:45,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060322530.00,0079095769.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 11:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,POLICIA CIVIL  ,,0061075358.00,0079682520.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 11:51,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060868980.00,0080709357.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 12:45,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,           ,SIM,0060312227.00,0079093316.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 12:47,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060595885.00,0080752851.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 13:00,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0060925454.00,0079606967.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 13:15,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0061113124.00,0079716285.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 13:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0059972613.00,0078881524.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 14:15,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 14:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060669067.00,0079676830.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 14:40,CHOQUE MECANICO COM VITIMA                        ,,,NORTE          ,PMMG           ,,0061176905.00,0080538888.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 15:00,ABALROAMENTO COM VITIMA                           ,,,CENTRO-SUL     ,           ,,0061133437.00,0079681046.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
07/01/2011 15:15,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0059895677.00,0079086502.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
